serial,constituency_number,township,ward_village
48,2,သာင် ကီး ကျးရွာအပ်စ။,29။ မီးြပ ကျးရွာအပ်စ
48,2,သာင် ကီး ကျးရွာအပ်စ။,3ဝ။ ရွာသစ်က လး ကျးရွာအပ်စ
48,2,သာင် ကီး ကျးရွာအပ်စ။,31။
49,1,ီ းူ ကျးရွာ,1။ အမှတ်(2)ရပ်ကကရပ်ကကရပ်ကကရပ်ကွက်
49,1,ီ းူ ကျးရွာ,5။ အမှတ်(1ဝ) ရပ်ကွက်
49,1,ီ းူ ကျးရွာ,6။ အမှတ်(11)  ရပ်ကက  ွ
49,1,ီ းူ ကျးရွာ,် 7။ ကွနက  ် လ ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,8။ ကိင်းကန်း ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,9။ ကန်းခလာ ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,1ဝ။ ကတး ပ (အထက်) ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,11။ ကတး ပ (အလယ်) ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,12။ က ဲတဲကန်း ကျးရွာ  အပ်စ
49,1,ီ းူ ကျးရွာ,13။  ဇာတိက ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,14။ ဇွဲ ထာ် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,အပ်စ
49,1,ီ းူ ကျးရွာ,2ဝ။ မကျီးကန် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,21။ ရိး ကီး ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,22။ ကျုတူး ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,23။ တမ ကီး ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,24။ ကမာ  ကလတ် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,25။ ကရင်ကန် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,26။ ကန်ညီ  နာင် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,27။ ကဲတလင်း ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,28။ သက္ကယ်ကန်း  ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,29။ ခမတ် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,3ဝ။ ကဘဲ့ ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,31။ သြပုကန် ကျးရွာအပ်စ
49,1,ီ းူ ကျးရွာ,32။ ပလူကန် ကျးရွာအပ်စ။
52,2,အပ်စ။,1။ အမှတ်(6)ရပ်ကွက်
52,2,အပ်စ။,2။ အမှတ်(7)ရပ်ကွက်
52,2,အပ်စ။,3။ အမှတ်(8) ရပ်ကွက်
52,2,အပ်စ။,5။ အမှတ်(11)ရပ်ကွက်
52,2,အပ်စ။,6။  အမှတ်(12)ရပ်ကွက်
52,2,အပ်စ။,7။  ညာင်ပင်ကွင်း ကျးရွာအပ်စ
52,2,အပ်စ။,8။ ပဂ  တာင် ကျးရွာအပ်စ
52,2,အပ်စ။,9။  ပန်း တာ ချာင် ကျးရွာအပ်စ
52,2,အပ်စ။,1ဝ။  ဒး ပါက် ကျးရွာအပ်စ
52,2,အပ်စ။,11။ ကရင်စ ကျးရွာအပ်စ
52,2,အပ်စ။,12။ ဘရားပျို  ကျးရွာအပ်စ
52,2,အပ်စ။,13။ ကွင်းလျားရှည် ကျးရွာအပ်စ
52,2,အပ်စ။,14။ ထရန်ကန်  ကျးရွာအပ်စ
52,2,အပ်စ။,15။ တ ကာကန် ကျးရွာအပ်စ
52,2,အပ်စ။,16။ ကျီနီ ချာင်  ကျးရွာအပ်စ
52,2,အပ်စ။,17။ ပျဉ်းမကန်း ကျးရွာအပ်စ
52,2,အပ်စ။,18။ ကာကန် ကျး  ရွာအပ်စ
52,2,အပ်စ။,19။ ပလူ ကျးရွာအပ်စ
52,2,အပ်စ။,2ဝ။  အာင်ချမ်းသာ ကျးရွာ  အပ်စ
52,2,အပ်စ။,21။ ဘိက လး ကျးရွာအပ်စ
52,2,အပ်စ။,22။ ဆင်က န်း ကျးရွာအပ်စ
52,2,အပ်စ။,23။ က ကာင်း ကျးရွာအပ်စ
52,2,အပ်စ။,24။  ရ ကျာ် ကျးရွာအပ်စ
52,2,အပ်စ။,25။  အန်းပင် ကျးရွာအပ်စ
52,2,အပ်စ။,26။ ညာင်လန်း ကျးရွာအပ်စ
52,2,အပ်စ။,27။ ဆင်  မင်းအိင် ကျးရွာအပ်စ
52,2,အပ်စ။,28။ ကင်မွန်းြခု ကျးရွာအပ်စ
52,2,အပ်စ။,29။ ဇီးြဖူပင်  ကျးရွာအပ်စ
52,2,အပ်စ။,3ဝ။ ကျုကန် ကျးရွာအပ်စ
52,2,အပ်စ။,31။  ညာင်ပင်သာ  ကျးရွာအပ်စ
52,2,အပ်စ။,32။ စခန်း ကီး ကျးရွာအပ်စ
52,2,အပ်စ။,33။ ကသာ ကျးရွာ
53,1,ိ ကျးရွာအပ်စ။,1။ ကွမ်းြခရပ်ကွက်
53,1,ိ ကျးရွာအပ်စ။,2။ စျးသစ်ရပ်ကွက်
53,1,ိ ကျးရွာအပ်စ။,3။ အးပင်စရပ်ကွက်
53,1,ိ ကျးရွာအပ်စ။,4။  တိင်း ဒသ ကီးလတ် တာ် မင်းပိင်းရပ်ကွက်
53,1,ိ ကျးရွာအပ်စ။,5။ သဝန်း တာ ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,6။ ဇီးြဖူကန်း  ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,7။ တကလှဲ ့ ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,8။  ရ ကျာ် ကျးရွာ  အပ်စ
53,1,ိ ကျးရွာအပ်စ။,9။ ပသီ ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,1ဝ။ တခွန်တိင် ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,11။  တွ တးဝ ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,12။ အဒွန်း ကျးရွာအပ်စ
53,1,ိ ကျးရွာအပ်စ။,13။ ကလားတန်း
54,2,ိ ကျးရွာအပ်စ။,1။ က န်း တာရပ်ကွက်
54,2,ိ ကျးရွာအပ်စ။,2။ ရွဆ တာ်ရပ်ကွက်
54,2,ိ ကျးရွာအပ်စ။,3။ အိးဘိ(အ ရှ )့  တိင်း ဒသ ကီးလတ် တာ် ရပ်ကွက်
54,2,ိ ကျးရွာအပ်စ။,4။ အိးဘိ(အ နာက်)ရပ်ကွက်
54,2,ိ ကျးရွာအပ်စ။,5။ တလ တ္ထ ာ် ကျးရွာ  အပ်စ
54,2,ိ ကျးရွာအပ်စ။,6။ ဝက် ချာင်း ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,7။ ရှမ်းစ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,8။  ခလပ် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,9။ မာလကာရာဘာြခ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,1ဝ။  ရန်ကန်ရာဘာြခ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,11။ ငှက် ပျာစမ်း ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,12။ ြပဿတိက် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,13။ အတွင်း ရ ကျာ် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,14။ ဂယက်လမီး ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,15။  ကျာင်းစ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,16။  ရ လှ ချာင်(တွ) ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,17။ ကဒ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,18။ အလယ် ချာင်း ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,19။ က န်းဘက် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,2ဝ။ ကပင် ကီး ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,21။ ဘရား ကီး ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,22။  စမ်း ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,23။ ကိုက်သလဲ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,24။ ကန်ဘ့ဲ  ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,25။ အရိး တာင် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,26။ မရမ်းတပင်  ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,27။  ပါက် တာ ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,28။  ထာ်သိ  ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,29။ ပျာ်ဘွယ် လး ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,3ဝ။ ဘရားငတ္တ ုိ  ( တာင်) ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,31။ ဘရားငတ္တ ုိ ( ြမာက်) ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,32။ ရန်ကန် ပါက် ကျးရွာအပ်စ
54,2,ိ ကျးရွာအပ်စ။,33။ ပိတ်စွယ် ကျးရွာအပ်စ။
55,1,ကျးရွာအပ်စ။,1။ မို ့မပိင်းရပ်ကက  ွ
55,1,ကျးရွာအပ်စ။,် 2။ မို ့သစ်ရပ်ကွက်
55,1,ကျးရွာအပ်စ။,3။ မကျီးတန်းရပ်ကွက်
55,1,ကျးရွာအပ်စ။,တိင်း ဒသ ကီးလတ် တာ် 4။ တာလမ်းသစ်ရပ်ကက  ွ
55,1,ကျးရွာအပ်စ။,် 5။ ြပည် တာ်သာရပ်ကက  ွ
55,1,ကျးရွာအပ်စ။,် 6။ တာင်ပင်  ရပ်ကွက်
55,1,ကျးရွာအပ်စ။,7။ ဘရားလမ်းရပ်ကွက်
55,1,ကျးရွာအပ်စ။,8။ မကျီးကန် ကျးရွာအပ်စ
55,1,ကျးရွာအပ်စ။,9။
56,2,ကျးရွာအပ်စ။,1။ ဇရပ်ကန်း ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,2။ ပိန်းနဲကန်း ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,3။  တိင်း ဒသ ကီးလတ် တာ် လက်ခိက် ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,4။ လာဝတီ ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,5။ ဆပဂ  ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,6။  တာင် ချာင် ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,7။  ြမာက် ချာင်  ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,8။ ထန်းပင် ချာင် ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,9။ ငှက် အာ်စမ်း  ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,1ဝ။ တကူပ ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,11။ နတ် ရတွငး်  ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,12။ ရှာဘွား ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,13။ ကညင်ငူ ကျးရွာ  အပ်စ
56,2,ကျးရွာအပ်စ။,14။ တလတ် ထာ် ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,15။ ခ လာင် ကျးရွာ  အပ်စ
56,2,ကျးရွာအပ်စ။,16။  ရ ကျာ် ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,17။ ပျဉ်းကတိး ကျးရွာ  အပ်စ
56,2,ကျးရွာအပ်စ။,18။  ညာင်ကန်း ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,19။ မဆယ်ဆိပ် ကျးရွာ  အပ်စ
56,2,ကျးရွာအပ်စ။,2ဝ။ ဝါးသိခ ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,21။  မှာ် တာ ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,22။ ပပ္ပါး ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,23။ ကျိုက် ထာ်( ြမာက်) ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,24။ ကျိုက် ထာ်( တာင်) ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,25။  အာက် ကျာင်း  ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,26။ သမဲ့ ကျးရွာအပ်စ
56,2,ကျးရွာအပ်စ။,27။ ကျုလတာ ကျးရွာ  အပ်စ
56,2,ကျးရွာအပ်စ။,28။ စမ်း ကာက် ကျးရွာအပ်စ ။
57,1,အပ်စ။,1။ မို ့မရပ်ကွက်
57,1,အပ်စ။,တိင်း ဒသ ကီးလတ် တာ် ရပ်ကွက်
57,1,အပ်စ။,4။ တာင်ဘက်ပိင်းရပ်ကွက်
57,1,အပ်စ။,5။ မင်းပိင်းရပ်ကွက်
57,1,အပ်စ။,6။  တာ်ပလွဲရပ်ကွက်
57,1,အပ်စ။,7။ စြပရပ်ကွက်
57,1,အပ်စ။,8။ ကမာပါ ကျးရွာအပ်စ
57,1,အပ်စ။,9။  ညာင်ငူ ကျးရွာအပ်စ
57,1,အပ်စ။,1ဝ။ ဒးဒ နာ ကျးရွာအပ်စ
57,1,အပ်စ။,11။ အဂလး  ကျးရွာအပ်စ
57,1,အပ်စ။,12။  ပကန်း ကျးရွာအပ်စ
57,1,အပ်စ။,13။ သးခွ ကျးရွာ
59,4,ရပ်ကက,1။ အ့ ကီးအ ရှ (အ့  ွ
59,4,ရပ်ကက,် 2။ အ့ ကီးအ နာက် (ပျဉ်းမကန်း)ရပ်ကွက်
59,4,ရပ်ကက,4။ အမှတ် (11/14) ရပ်ကွက်
59,4,ရပ်ကက,5။  ညာင်ကန်းရပ်ကွက်
59,4,ရပ်ကက,6။ မို ့မအပိင်း(1)ရပ်ကွက်
59,4,ရပ်ကက,7။ မို ့မ ရပ်ကွက်
59,4,ရပ်ကက,8။ မို ့မအပိင်း(3) ရပ်ကွက်
59,4,ရပ်ကက,9။ မို ့မအပိင်းရပ်ကက  ွ
59,4,ရပ်ကက,် 1ဝ။  အာင်မဂလာရပ်ကက  ွ
59,4,ရပ်ကက,် 11။ ဘီအင်  ွ
59,4,ရပ်ကက,် 12။ ကမာကသွယရ  ် ပ်ကွက်
59,4,ရပ်ကက,13။ စက် ြမရပ်ကွက်
59,4,ရပ်ကက,14။  ကမာကဆစ်ရပ်ကွက်
59,4,ရပ်ကက,15။  မှာ်စက်ရပ်ကွက်
59,4,ရပ်ကက,16။ ဆာပါ ချာင်/  ကျာင်းစရပ်ကွက်
59,4,ရပ်ကက,17။ ဗညားဒလရပ်ကွက်
59,4,ရပ်ကက,18။ ရာဇသ ကန်  ရပ်ကွက်
59,4,ရပ်ကက,19။ ကျန်းမာ ရးဝန်ထမ်းအိမ်ရာ ရပ်ကွက်။
60,2,သ ရာတန်း ကျးရွာအပ်စ။,1။ သမတကမ်း ြခရပ်ကွက်
60,2,သ ရာတန်း ကျးရွာအပ်စ။,2။ ကျန်စစ်သားရပ်ကွက်
60,2,သ ရာတန်း ကျးရွာအပ်စ။,3။ တပင်  တိင်း ဒသ ကီးလတ် တာ်  ရထီးရပ်ကွက်
60,2,သ ရာတန်း ကျးရွာအပ်စ။,4။ ဘရင့် နာင်ရပ်ကွက်
60,2,သ ရာတန်း ကျးရွာအပ်စ။,5။ ရခိင် ချာင်( တာင်)  ကျးရွာအပ်စ
60,2,သ ရာတန်း ကျးရွာအပ်စ။,6။ ရခိင် ချာင်( ြမာက်) ကျးရွာအပ်စ
60,2,သ ရာတန်း ကျးရွာအပ်စ။,7။ ဓနတ်
61,1,ွ ။်,undefined  ့  1။ ဆိပ်ကီးအ ရှ ရပ်  ့ ကွက်
61,1,ွ ။်,2။ ဦးထွနး် အိရပ်ကွက
61,1,ွ ။်,် 3။ ပန်းပင် ချာင်  ွ
61,1,ွ ။်,် 4။ အမှတ်(5 / 6 / 7)ရပ်ကွက်
61,1,ွ ။်,5။ ချာင်းဝိင်း လးရပ်ကက
62,2,ွ ။်,undefined  ့  1။ ဆိပ်ကီးအ နာက်ရပ်ကွက်
62,2,ွ ။်,2။ ခ နာင်တအ  ွ
62,2,ွ ။်,် 3။ ခ နာင်တိ  တိင်း ဒသ ကီးလတ် တာ် အ နာက်ရပ်ကွက်
62,2,ွ ။်,4။ သခင်ဘ သာင်းရပ်ကက
63,1,တိင်း ဒသ ကီးလတ် တာ်,1။ အမှတ်(1)ရပ်ကက
64,2,တိင်း ဒသ ကီးလတ် တာ်,1။ အမှတ်(2)ရပ်ကက
65,1,တိင်း ဒသ ကီးလတ် တာ်,1။ အမှတ်(1)ရပ်ကကရပ်ကက  ွ
65,1,တိင်း ဒသ ကီးလတ် တာ်,် 4။ရပ်ကွက်
65,1,တိင်း ဒသ ကီးလတ် တာ်,5။ အမှတ်(6)ရပ်ကွက်။
66,1,ွ ။်,1။ အမှတ်(2)ရပ်ကကရပ်ကွက်
66,1,ွ ။်,3။ အမှတ်(8)ရပ်ကွက်
66,1,ွ ။်,4။ရပ်ကွက်
66,1,ွ ။်,5။ အမှတ်(1ဝ)ရပ်ကွက်။  ့ ကကွ
66,1,ွ ။်,် 4။ သာဓ(အ နာက်)ရပ်ကွက်
66,1,ွ ။်,5။ မကျညး် တန်း  ြမာက်အ ရှ ရပ်  ွ
66,1,ွ ။်,် 6။ မကျည်းတန်း ြမာက်အ နာက်ရပ်ကွက်
66,1,ွ ။်,7။  ွ
66,1,ွ ။်,်  8။  မကျည်းတန်း တာင်အ နာက်  ွ
66,1,ွ ။်,် 9။ စျးကီး (အ ရှ )ရပ်  ့ ကကွ
66,1,ွ ။်,် 1ဝ။ စျးကီး(အ နာက်)ရပ်ကက  11။ အးရွာရပ်ကက  ွ
66,1,ွ ။်,် 12။ ဝါးရဆိပ်/ အးရွာ(အ နာက်ရပ်ကွက်)ရပ်ကက
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,1။ အိးဘိရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 2။ ဘာဂရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 3။ စျးက လးရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 4။  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 5။ ပန်းလင်ရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 6။ ကရင်အမျုိ းသား  ရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 7။ ဆးရိးတန်းငိမး် ချမး် ရးရပ်ကက  ွ
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 8။ သီတာရပ်ကွက်
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,9။  ဆိပ်ကီးဦးြမငါးစင်ရပ်ကွက
70,2,တိင်း ဒသ ကီးလတ် တာ် ထီးတန်းစက် ြမရပ်ကက,် 1ဝ။ စက်ဆန်းရပ်ကွက။်
71,1,(အလယ်)ရပ်ကွက်။,1။ ဝဠုဝန်( ြမာက်)ရပ်ကွက်
71,1,(အလယ်)ရပ်ကွက်။,2။ ဝဠုဝန်( တာင်)ရပ်ကက  ွ
71,1,(အလယ်)ရပ်ကွက်။,် 3။ မန် ့လပ်  တိင်း ဒသ ကီးလတ် တာ်  ဆာင်းကန်း( ြမာက်)ရပ်ကွက်
71,1,(အလယ်)ရပ်ကွက်။,4။ မန် ့လပ် ဆာင်းကန်း( တာင်)ရပ်ကက  5။ သတတားရပ်ကက  ွ
71,1,(အလယ်)ရပ်ကွက်။,် 6။ လင်းလွနး် ( ြမာက်)ရပ်ကွက်
71,1,(အလယ်)ရပ်ကွက်။,7။ လင်းလွနး်  ( တာင်)ရပ်ကွက်
71,1,(အလယ်)ရပ်ကွက်။,8။ ကန်း တာ( ြမာက်)ရပ်ကွက်
71,1,(အလယ်)ရပ်ကွက်။,9။ ကန်း တာ
72,2,ွ ။်,1။ ကန်း တာ( တာင်)ရပ်ကက  ွ
72,2,ွ ။်,် 2။ စမ်း ချာင်း( ြမာက်)ရပ်ကွက်
72,2,ွ ။်,3။  တိင်း ဒသ ကီးလတ် တာ် စမ်း ချာင်း( တာင်)ရပ်ကွက်
72,2,ွ ။်,4။ ရှင် စာပရပ်ကက  ွ
72,2,ွ ။်,် 5။ သီရိ ခမာရပ်ကက  6။ အာင်ချမ်းသာရပ်ကွက်
72,2,ွ ။်,7။ ဟမ်းလမ်းဘူတာရပ်ကက  ွ
72,2,ွ ။်,် 8။ ြမနီကန်း  ( ြမာက်)ရပ်ကွက်
72,2,ွ ။်,9။ ြမနီကန်း( တာင်)ရပ်ကက
73,2,တိင်း ဒသ ကီးလတ် တာ်,1။
75,1,တိင်း ဒသ ကီးလတ် တာ်,1။ ယာမင်း ကီးရပ်ကက  ွ
75,1,တိင်း ဒသ ကီးလတ် တာ်,် 2။ ဦးဝိစာရရပ်ကက
76,2,ွ ။်,1။ ြပည်လမ်း(အ ရှ )ရပ်  ့ ကကွ
76,2,ွ ။်,် 2။ ြပည်လမ်း(အ နာက်)ရပ်ကက  ွ
76,2,ွ ။်,် 3။
77,1,ွ ။်,1။ အမှတ်( 1) ရပ်ကက  ွ
77,1,ွ ။်,် 2။ အမှတ် ( 3) ရပ်ကက ရပ်ကက ရပ်ကက ရပ်ကက ရပ်ကက
78,2,ွ ။်,1။ အမှတ် (2) ရပ်ကက ရပ်ကက ရပ်ကက ရပ်ကက ရပ်ကက
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,1။ ဆရာစ ြမာက်အ နာက်ရပ်ကက  ွ ်
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,2 ။ ဆရာစ ြမာက်အ ရှ ရပ်  တိင်း ဒသ ကီးလတ် တာ် 3။ ဆရာစ တာင်ရပ်ကွက်
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,4။ ကျိုက္က ဆရပ်ကွက်
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,5။ ဗိလ်စိန်မှန်  ရပ်ကွက်
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,6။  အလယ် ရဂတိင်ရပ်ကက  ွ
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,် 7။ ဆရာစရပ်ကက  ွ
79,1,ကိယ့်မင်းကိယ့်ချင်းရပ်ကွက်။,် 8။
80,6,( ချာ်တွင်းကန်း)။,1။ သာသနာ့ရိပ်သာရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,2။ ကား တာရရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,3။ မို ့မ  ွ
80,6,( ချာ်တွင်းကန်း)။,် 4။ ငါးထပ် ကီး( တာင်)ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,5။ ငါးထပ် ကီး( ြမာက်)  ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,6။ ငါးထပ် ကီးအ နာက် ရလယ်ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,7။ ဗိလ်ချိုရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,8။ ဗိလ်ချိုအမှတ(် 2)ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,9။  ရန ့သာ  ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,10။  ရတာရှည်ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,11။ အ နာက် ရဂတိင်  ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,12။ အ ရှ ့ ရဂတိင်ရပ်ကွက်
80,6,( ချာ်တွင်းကန်း)။,13။  ရ တာင် ကားအမှတ်ရပ်ကကရပ်ကက
80,6,( ချာ်တွင်းကန်း)။,6။ အမှတ်(9)ရပ်ကွက်( ရကူး)
80,6,( ချာ်တွင်းကန်း)။,7။ အမှတ်(10) ရပ်ကက
83,1,ွ ။်,1။ အမှတ်(1)ရပ်ကကရပ်ကကရပ်ကကရပ်ကကရပ်ကကရပ်ကက
84,2,ွ ၊်,1။ အမှတ်(3) ရပ်ကကရပ်ကကရပ်ကကရပ်ကွက်။
85,10,ွ ။်,1။ အမှတ်(1)ရပ်ကကရပ်ကကရပ်ကကရပ်ကကရပ်ကကရပ်ကက  7။ အမှတ်(7)ရပ်ကက  ွ
85,10,ွ ။်,် 9။ အမှတ်(14)ရပ်ကကရပ်ကက  ွ
85,10,ွ ။်,်ရပ်ကက
86,2,ွ ။်,1။ အမှတ်(9) ရပ်ကက ရပ်ကက ရပ်ကကရပ်ကကရပ်ကကရပ်ကက
87,1,ွ ၊်,1။ အမှတ်(1)ရပ်ကကရပ်ကွက်
87,1,ွ ၊်,3။ အမှတ်(3)ရပ်ကကရပ်ကွက်
87,1,ွ ၊်,6။ အမှတ်(9)ရပ်ကွက်။ရပ်ကက
88,2,( ရှမ်းြပည်နယ် ),1။ အမှတ်(5)ရပ်ကကရပ်ကကရပ်ကွက်
88,2,( ရှမ်းြပည်နယ် ),ရပ်ကကရပ်ကကရပ်ကက
1,16,ွ ်,1။ ရ အးကွင်းရပ်ကွက်( တာင် ကီး မို ့)
1,16,ွ ်,2။ မဂလာဦးရပ်ကက  ြပည်နယ်လတ် တာ်  ( တာင် ကီး မို ့)
1,16,ွ ်,3။ စပ်စထွနး် ( တာင် ကီး မို ့)
1,16,ွ ်,4။ ဘရားြဖူ  ရပ်ကွက်( တာင် ကီး မို ့)
1,16,ွ ်,5။ အမှတ်(1)ရပ်ကွက် ( အးသာယာ
1,16,ွ ်,6။ အမှတ် (2)ရပ်ကွက်( အးသာယာ မို ့)
1,16,ွ ်,7။ အမှတ်(3) ရပ်
1,16,ွ ်,8။ အမှတ်(4)ရပ်ကွက်( အးသာယာ မို ့)
1,16,ွ ်,ရပ်ကက
1,16,ွ ်,1ဝ။ အမှတ်(6)ရပ်ကက
1,16,ွ ်,11။ အမှတ်(7)ရပ်ကွက် ( အးသာယာ မို ့)
1,16,ွ ်,ရပ်ကွက် ( အးသာယာ မို ့)
1,16,ွ ်,13။အမှတ်(9)ရပ်ကက  ( အးသာယာ မို ့)
1,16,ွ ်,14။ အမှတ်(1ဝ)ရပ်ကက  ွ ်( အးသာယာ မို ့)
1,16,ွ ်,15။ရပ်ကက
1,16,ွ ်,16။အမှတ် (12)ရပ်ကွက်  ( အးသာယာ မို ့)
1,16,ွ ်,17။လင်ဘသာရပ်ကွက(် ရ ညာင် မို ့)
1,16,ွ ်,18။  သခချမ်းသာရပ်ကွက(် ရ ညာင် မို ့)
1,16,ွ ်,19။  ရဘသာရပ်ကွက်  ( ရ ညာင် မို ့)
1,16,ွ ်,2ဝ။ဓနသိဒ္ဓိရပ်ကွက(် ရ ညာင် မို ့)
1,16,ွ ်,21။ ရတနာ  ရပ်ကွက် ( ရ ညာင် မို ့)
